month,geo,programme,seniority,bucket,n
2026-09,nl,business-it-management,unknown,45000,1
2026-09,nl,business-it-management,unknown,47500,5
2026-09,nl,business-it-management,unknown,50000,3
2026-09,nl,business-it-management,unknown,52500,4
2026-09,nl,business-it-management,unknown,55000,2
2026-09,nl,business-it-management,unknown,57500,2
2026-09,nl,business-it-management,unknown,60000,19
2026-09,nl,business-it-management,unknown,62500,3
2026-09,nl,business-it-management,unknown,65000,6
2026-09,nl,business-it-management,unknown,67500,8
2026-09,nl,business-it-management,unknown,70000,4
2026-09,nl,business-it-management,unknown,72500,5
2026-09,nl,business-it-management,unknown,75000,4
2026-09,nl,business-it-management,unknown,77500,6
2026-09,nl,business-it-management,unknown,85000,1
2026-09,nl,business-it-management,unknown,87500,1
2026-09,nl,business-it-management,unknown,90000,2
2026-09,nl,informatica,all,100000,1
2026-09,nl,informatica,all,102500,1
2026-09,nl,informatica,all,110000,1
2026-09,nl,informatica,all,112500,1
2026-09,nl,informatica,all,12000,1
2026-09,nl,informatica,all,120000,2
2026-09,nl,informatica,all,125000,1
2026-09,nl,informatica,all,12600,1
2026-09,nl,informatica,all,13800,1
2026-09,nl,informatica,all,142500,1
2026-09,nl,informatica,all,14400,1
2026-09,nl,informatica,all,16200,7
2026-09,nl,informatica,all,175000,1
2026-09,nl,informatica,all,18000,1
2026-09,nl,informatica,all,200000,2
2026-09,nl,informatica,all,202500,1
2026-09,nl,informatica,all,207500,2
2026-09,nl,informatica,all,24000,4
2026-09,nl,informatica,all,30000,2
2026-09,nl,informatica,all,32500,2
2026-09,nl,informatica,all,35000,6
2026-09,nl,informatica,all,37500,8
2026-09,nl,informatica,all,40000,3
2026-09,nl,informatica,all,42500,2
2026-09,nl,informatica,all,45000,4
2026-09,nl,informatica,all,47500,10
2026-09,nl,informatica,all,50000,18
2026-09,nl,informatica,all,52500,13
2026-09,nl,informatica,all,55000,13
2026-09,nl,informatica,all,57500,7
2026-09,nl,informatica,all,60000,22
2026-09,nl,informatica,all,62500,11
2026-09,nl,informatica,all,65000,13
2026-09,nl,informatica,all,67500,12
2026-09,nl,informatica,all,70000,21
2026-09,nl,informatica,all,72500,6
2026-09,nl,informatica,all,75000,10
2026-09,nl,informatica,all,77500,12
2026-09,nl,informatica,all,80000,5
2026-09,nl,informatica,all,82500,3
2026-09,nl,informatica,all,85000,10
2026-09,nl,informatica,all,87500,6
2026-09,nl,informatica,all,90000,2
2026-09,nl,informatica,all,92500,1
2026-09,nl,informatica,all,95000,5
2026-09,nl,informatica,all,97500,2
2026-09,nl,informatica,junior,30000,1
2026-09,nl,informatica,junior,32500,2
2026-09,nl,informatica,junior,37500,1
2026-09,nl,informatica,junior,40000,1
2026-09,nl,informatica,junior,60000,1
2026-09,nl,informatica,junior,70000,2
2026-09,nl,informatica,medior,16200,2
2026-09,nl,informatica,medior,45000,1
2026-09,nl,informatica,medior,50000,1
2026-09,nl,informatica,medior,52500,1
2026-09,nl,informatica,medior,55000,2
2026-09,nl,informatica,medior,60000,1
2026-09,nl,informatica,medior,65000,1
2026-09,nl,informatica,medior,70000,1
2026-09,nl,informatica,medior,95000,1
2026-09,nl,informatica,senior,100000,1
2026-09,nl,informatica,senior,110000,1
2026-09,nl,informatica,senior,12000,1
2026-09,nl,informatica,senior,120000,1
2026-09,nl,informatica,senior,125000,1
2026-09,nl,informatica,senior,142500,1
2026-09,nl,informatica,senior,16200,4
2026-09,nl,informatica,senior,175000,1
2026-09,nl,informatica,senior,200000,2
2026-09,nl,informatica,senior,202500,1
2026-09,nl,informatica,senior,207500,2
2026-09,nl,informatica,senior,24000,2
2026-09,nl,informatica,senior,50000,1
2026-09,nl,informatica,senior,52500,2
2026-09,nl,informatica,senior,55000,1
2026-09,nl,informatica,senior,57500,1
2026-09,nl,informatica,senior,60000,3
2026-09,nl,informatica,senior,62500,1
2026-09,nl,informatica,senior,65000,6
2026-09,nl,informatica,senior,67500,4
2026-09,nl,informatica,senior,70000,7
2026-09,nl,informatica,senior,72500,4
2026-09,nl,informatica,senior,75000,4
2026-09,nl,informatica,senior,77500,5
2026-09,nl,informatica,senior,80000,1
2026-09,nl,informatica,senior,82500,2
2026-09,nl,informatica,senior,85000,7
2026-09,nl,informatica,senior,90000,1
2026-09,nl,informatica,senior,92500,1
2026-09,nl,informatica,senior,95000,4
2026-09,nl,informatica,senior,97500,1
2026-09,nl,informatica,unknown,102500,1
2026-09,nl,informatica,unknown,112500,1
2026-09,nl,informatica,unknown,120000,1
2026-09,nl,informatica,unknown,12600,1
2026-09,nl,informatica,unknown,13800,1
2026-09,nl,informatica,unknown,14400,1
2026-09,nl,informatica,unknown,16200,1
2026-09,nl,informatica,unknown,18000,1
2026-09,nl,informatica,unknown,24000,2
2026-09,nl,informatica,unknown,30000,1
2026-09,nl,informatica,unknown,35000,6
2026-09,nl,informatica,unknown,37500,7
2026-09,nl,informatica,unknown,40000,2
2026-09,nl,informatica,unknown,42500,2
2026-09,nl,informatica,unknown,45000,3
2026-09,nl,informatica,unknown,47500,10
2026-09,nl,informatica,unknown,50000,16
2026-09,nl,informatica,unknown,52500,10
2026-09,nl,informatica,unknown,55000,10
2026-09,nl,informatica,unknown,57500,6
2026-09,nl,informatica,unknown,60000,17
2026-09,nl,informatica,unknown,62500,10
2026-09,nl,informatica,unknown,65000,6
2026-09,nl,informatica,unknown,67500,8
2026-09,nl,informatica,unknown,70000,11
2026-09,nl,informatica,unknown,72500,2
2026-09,nl,informatica,unknown,75000,6
2026-09,nl,informatica,unknown,77500,7
2026-09,nl,informatica,unknown,80000,4
2026-09,nl,informatica,unknown,82500,1
2026-09,nl,informatica,unknown,85000,3
2026-09,nl,informatica,unknown,87500,6
2026-09,nl,informatica,unknown,90000,1
2026-09,nl,informatica,unknown,97500,1
2026-09,nl,technische-informatica,all,100000,1
2026-09,nl,technische-informatica,all,102500,1
2026-09,nl,technische-informatica,all,112500,1
2026-09,nl,technische-informatica,all,120000,1
2026-09,nl,technische-informatica,all,142500,1
2026-09,nl,technische-informatica,all,16200,1
2026-09,nl,technische-informatica,all,197500,1
2026-09,nl,technische-informatica,all,207500,1
2026-09,nl,technische-informatica,all,24000,2
2026-09,nl,technische-informatica,all,32500,1
2026-09,nl,technische-informatica,all,35000,10
2026-09,nl,technische-informatica,all,37500,3
2026-09,nl,technische-informatica,all,45000,7
2026-09,nl,technische-informatica,all,47500,3
2026-09,nl,technische-informatica,all,50000,15
2026-09,nl,technische-informatica,all,52500,9
2026-09,nl,technische-informatica,all,55000,17
2026-09,nl,technische-informatica,all,57500,5
2026-09,nl,technische-informatica,all,60000,7
2026-09,nl,technische-informatica,all,62500,8
2026-09,nl,technische-informatica,all,65000,3
2026-09,nl,technische-informatica,all,67500,4
2026-09,nl,technische-informatica,all,70000,9
2026-09,nl,technische-informatica,all,72500,4
2026-09,nl,technische-informatica,all,75000,1
2026-09,nl,technische-informatica,all,77500,5
2026-09,nl,technische-informatica,all,80000,2
2026-09,nl,technische-informatica,all,82500,3
2026-09,nl,technische-informatica,all,85000,3
2026-09,nl,technische-informatica,all,87500,5
2026-09,nl,technische-informatica,all,90000,1
2026-09,nl,technische-informatica,all,95000,2
2026-09,nl,technische-informatica,all,97500,1
2026-09,nl,technische-informatica,junior,32500,1
2026-09,nl,technische-informatica,junior,37500,1
2026-09,nl,technische-informatica,medior,50000,1
2026-09,nl,technische-informatica,medior,60000,1
2026-09,nl,technische-informatica,medior,72500,1
2026-09,nl,technische-informatica,medior,95000,1
2026-09,nl,technische-informatica,senior,100000,1
2026-09,nl,technische-informatica,senior,102500,1
2026-09,nl,technische-informatica,senior,120000,1
2026-09,nl,technische-informatica,senior,142500,1
2026-09,nl,technische-informatica,senior,16200,1
2026-09,nl,technische-informatica,senior,197500,1
2026-09,nl,technische-informatica,senior,207500,1
2026-09,nl,technische-informatica,senior,24000,1
2026-09,nl,technische-informatica,senior,50000,2
2026-09,nl,technische-informatica,senior,52500,3
2026-09,nl,technische-informatica,senior,55000,2
2026-09,nl,technische-informatica,senior,57500,1
2026-09,nl,technische-informatica,senior,62500,1
2026-09,nl,technische-informatica,senior,65000,1
2026-09,nl,technische-informatica,senior,67500,1
2026-09,nl,technische-informatica,senior,70000,2
2026-09,nl,technische-informatica,senior,72500,1
2026-09,nl,technische-informatica,senior,77500,2
2026-09,nl,technische-informatica,senior,80000,1
2026-09,nl,technische-informatica,senior,82500,1
2026-09,nl,technische-informatica,senior,85000,2
2026-09,nl,technische-informatica,senior,95000,1
2026-09,nl,technische-informatica,unknown,112500,1
2026-09,nl,technische-informatica,unknown,24000,1
2026-09,nl,technische-informatica,unknown,35000,10
2026-09,nl,technische-informatica,unknown,37500,2
2026-09,nl,technische-informatica,unknown,45000,7
2026-09,nl,technische-informatica,unknown,47500,3
2026-09,nl,technische-informatica,unknown,50000,12
2026-09,nl,technische-informatica,unknown,52500,6
2026-09,nl,technische-informatica,unknown,55000,15
2026-09,nl,technische-informatica,unknown,57500,4
2026-09,nl,technische-informatica,unknown,60000,6
2026-09,nl,technische-informatica,unknown,62500,7
2026-09,nl,technische-informatica,unknown,65000,2
2026-09,nl,technische-informatica,unknown,67500,3
2026-09,nl,technische-informatica,unknown,70000,7
2026-09,nl,technische-informatica,unknown,72500,2
2026-09,nl,technische-informatica,unknown,75000,1
2026-09,nl,technische-informatica,unknown,77500,3
2026-09,nl,technische-informatica,unknown,80000,1
2026-09,nl,technische-informatica,unknown,82500,2
2026-09,nl,technische-informatica,unknown,85000,1
2026-09,nl,technische-informatica,unknown,87500,5
2026-09,nl,technische-informatica,unknown,90000,1
2026-09,nl,technische-informatica,unknown,97500,1
2026-09,p:drenthe,all,all,42500,1
2026-09,p:drenthe,all,all,50000,3
2026-09,p:drenthe,all,all,52500,1
2026-09,p:drenthe,all,unknown,42500,1
2026-09,p:drenthe,all,unknown,50000,3
2026-09,p:drenthe,all,unknown,52500,1
2026-09,p:drenthe,business-it-management,all,50000,1
2026-09,p:drenthe,business-it-management,all,52500,1
2026-09,p:drenthe,business-it-management,unknown,50000,1
2026-09,p:drenthe,business-it-management,unknown,52500,1
2026-09,p:drenthe,informatica,all,42500,1
2026-09,p:drenthe,informatica,all,50000,2
2026-09,p:drenthe,informatica,all,52500,1
2026-09,p:drenthe,informatica,unknown,42500,1
2026-09,p:drenthe,informatica,unknown,50000,2
2026-09,p:drenthe,informatica,unknown,52500,1
2026-09,p:drenthe,technische-informatica,all,50000,1
2026-09,p:drenthe,technische-informatica,unknown,50000,1
2026-09,p:flevoland,all,all,45000,1
2026-09,p:flevoland,all,unknown,45000,1
2026-09,p:friesland,all,all,30000,2
2026-09,p:friesland,all,all,35000,1
2026-09,p:friesland,all,all,50000,3
2026-09,p:friesland,all,all,57500,1
2026-09,p:friesland,all,all,60000,1
2026-09,p:friesland,all,all,77500,2
2026-09,p:friesland,all,junior,30000,2
2026-09,p:friesland,all,senior,77500,1
2026-09,p:friesland,all,unknown,35000,1
2026-09,p:friesland,all,unknown,50000,3
2026-09,p:friesland,all,unknown,57500,1
2026-09,p:friesland,all,unknown,60000,1
2026-09,p:friesland,all,unknown,77500,1
2026-09,p:friesland,business-it-management,all,30000,1
2026-09,p:friesland,business-it-management,all,77500,1
2026-09,p:friesland,business-it-management,junior,30000,1
2026-09,p:friesland,business-it-management,unknown,77500,1
2026-09,p:friesland,informatica,all,30000,1
2026-09,p:friesland,informatica,all,35000,1
2026-09,p:friesland,informatica,all,50000,2
2026-09,p:friesland,informatica,all,57500,1
2026-09,p:friesland,informatica,all,77500,2
2026-09,p:friesland,informatica,junior,30000,1
2026-09,p:friesland,informatica,senior,77500,1
2026-09,p:friesland,informatica,unknown,35000,1
2026-09,p:friesland,informatica,unknown,50000,2
2026-09,p:friesland,informatica,unknown,57500,1
2026-09,p:friesland,informatica,unknown,77500,1
2026-09,p:friesland,technische-informatica,all,50000,3
2026-09,p:friesland,technische-informatica,all,57500,1
2026-09,p:friesland,technische-informatica,unknown,50000,3
2026-09,p:friesland,technische-informatica,unknown,57500,1
2026-09,p:gelderland,all,all,35000,5
2026-09,p:gelderland,all,all,40000,4
2026-09,p:gelderland,all,all,45000,6
2026-09,p:gelderland,all,all,47500,3
2026-09,p:gelderland,all,all,50000,1
2026-09,p:gelderland,all,all,52500,2
2026-09,p:gelderland,all,all,55000,3
2026-09,p:gelderland,all,all,57500,1
2026-09,p:gelderland,all,all,60000,3
2026-09,p:gelderland,all,all,62500,1
2026-09,p:gelderland,all,all,65000,1
2026-09,p:gelderland,all,all,67500,1
2026-09,p:gelderland,all,all,70000,1
2026-09,p:gelderland,all,all,72500,1
2026-09,p:gelderland,all,all,75000,3
2026-09,p:gelderland,all,all,77500,1
2026-09,p:gelderland,all,all,90000,1
2026-09,p:gelderland,all,junior,40000,1
2026-09,p:gelderland,all,junior,45000,1
2026-09,p:gelderland,all,medior,52500,1
2026-09,p:gelderland,all,medior,55000,1
2026-09,p:gelderland,all,senior,65000,1
2026-09,p:gelderland,all,senior,67500,1
2026-09,p:gelderland,all,senior,72500,1
2026-09,p:gelderland,all,senior,75000,2
2026-09,p:gelderland,all,senior,77500,1
2026-09,p:gelderland,all,senior,90000,1
2026-09,p:gelderland,all,unknown,35000,5
2026-09,p:gelderland,all,unknown,40000,3
2026-09,p:gelderland,all,unknown,45000,5
2026-09,p:gelderland,all,unknown,47500,3
2026-09,p:gelderland,all,unknown,50000,1
2026-09,p:gelderland,all,unknown,52500,1
2026-09,p:gelderland,all,unknown,55000,2
2026-09,p:gelderland,all,unknown,57500,1
2026-09,p:gelderland,all,unknown,60000,3
2026-09,p:gelderland,all,unknown,62500,1
2026-09,p:gelderland,all,unknown,70000,1
2026-09,p:gelderland,all,unknown,75000,1
2026-09,p:gelderland,business-it-management,all,45000,1
2026-09,p:gelderland,business-it-management,all,47500,1
2026-09,p:gelderland,business-it-management,all,55000,2
2026-09,p:gelderland,business-it-management,all,60000,1
2026-09,p:gelderland,business-it-management,all,62500,1
2026-09,p:gelderland,business-it-management,junior,45000,1
2026-09,p:gelderland,business-it-management,medior,55000,1
2026-09,p:gelderland,business-it-management,unknown,47500,1
2026-09,p:gelderland,business-it-management,unknown,55000,1
2026-09,p:gelderland,business-it-management,unknown,60000,1
2026-09,p:gelderland,business-it-management,unknown,62500,1
2026-09,p:gelderland,informatica,all,35000,2
2026-09,p:gelderland,informatica,all,40000,1
2026-09,p:gelderland,informatica,all,45000,1
2026-09,p:gelderland,informatica,all,47500,1
2026-09,p:gelderland,informatica,all,50000,1
2026-09,p:gelderland,informatica,all,52500,2
2026-09,p:gelderland,informatica,all,55000,1
2026-09,p:gelderland,informatica,all,57500,1
2026-09,p:gelderland,informatica,all,65000,1
2026-09,p:gelderland,informatica,all,67500,1
2026-09,p:gelderland,informatica,all,70000,1
2026-09,p:gelderland,informatica,all,72500,1
2026-09,p:gelderland,informatica,all,75000,3
2026-09,p:gelderland,informatica,all,77500,1
2026-09,p:gelderland,informatica,all,90000,1
2026-09,p:gelderland,informatica,medior,52500,1
2026-09,p:gelderland,informatica,senior,65000,1
2026-09,p:gelderland,informatica,senior,67500,1
2026-09,p:gelderland,informatica,senior,72500,1
2026-09,p:gelderland,informatica,senior,75000,2
2026-09,p:gelderland,informatica,senior,77500,1
2026-09,p:gelderland,informatica,senior,90000,1
2026-09,p:gelderland,informatica,unknown,35000,2
2026-09,p:gelderland,informatica,unknown,40000,1
2026-09,p:gelderland,informatica,unknown,45000,1
2026-09,p:gelderland,informatica,unknown,47500,1
2026-09,p:gelderland,informatica,unknown,50000,1
2026-09,p:gelderland,informatica,unknown,52500,1
2026-09,p:gelderland,informatica,unknown,55000,1
2026-09,p:gelderland,informatica,unknown,57500,1
2026-09,p:gelderland,informatica,unknown,70000,1
2026-09,p:gelderland,informatica,unknown,75000,1
2026-09,p:gelderland,technische-informatica,all,35000,1
2026-09,p:gelderland,technische-informatica,all,45000,4
2026-09,p:gelderland,technische-informatica,all,47500,1
2026-09,p:gelderland,technische-informatica,all,60000,1
2026-09,p:gelderland,technische-informatica,all,77500,1
2026-09,p:gelderland,technische-informatica,senior,77500,1
2026-09,p:gelderland,technische-informatica,unknown,35000,1
2026-09,p:gelderland,technische-informatica,unknown,45000,4
2026-09,p:gelderland,technische-informatica,unknown,47500,1
2026-09,p:gelderland,technische-informatica,unknown,60000,1
2026-09,p:groningen,all,all,30000,2
2026-09,p:groningen,all,all,50000,1
2026-09,p:groningen,all,all,60000,1
2026-09,p:groningen,all,all,62500,1
2026-09,p:groningen,all,all,67500,2
2026-09,p:groningen,all,all,70000,1
2026-09,p:groningen,all,all,72500,1
2026-09,p:groningen,all,all,75000,1
2026-09,p:groningen,all,all,77500,1
2026-09,p:groningen,all,all,85000,1
2026-09,p:groningen,all,all,87500,1
2026-09,p:groningen,all,junior,30000,2
2026-09,p:groningen,all,junior,70000,1
2026-09,p:groningen,all,senior,62500,1
2026-09,p:groningen,all,senior,85000,1
2026-09,p:groningen,all,unknown,50000,1
2026-09,p:groningen,all,unknown,60000,1
2026-09,p:groningen,all,unknown,67500,2
2026-09,p:groningen,all,unknown,72500,1
2026-09,p:groningen,all,unknown,75000,1
2026-09,p:groningen,all,unknown,77500,1
2026-09,p:groningen,all,unknown,87500,1
2026-09,p:groningen,business-it-management,all,30000,2
2026-09,p:groningen,business-it-management,all,60000,1
2026-09,p:groningen,business-it-management,all,62500,1
2026-09,p:groningen,business-it-management,all,67500,2
2026-09,p:groningen,business-it-management,all,72500,1
2026-09,p:groningen,business-it-management,all,77500,1
2026-09,p:groningen,business-it-management,all,85000,1
2026-09,p:groningen,business-it-management,junior,30000,2
2026-09,p:groningen,business-it-management,senior,62500,1
2026-09,p:groningen,business-it-management,senior,85000,1
2026-09,p:groningen,business-it-management,unknown,60000,1
2026-09,p:groningen,business-it-management,unknown,67500,2
2026-09,p:groningen,business-it-management,unknown,72500,1
2026-09,p:groningen,business-it-management,unknown,77500,1
2026-09,p:groningen,informatica,all,50000,1
2026-09,p:groningen,informatica,all,62500,1
2026-09,p:groningen,informatica,all,70000,1
2026-09,p:groningen,informatica,all,75000,1
2026-09,p:groningen,informatica,all,87500,1
2026-09,p:groningen,informatica,junior,70000,1
2026-09,p:groningen,informatica,senior,62500,1
2026-09,p:groningen,informatica,unknown,50000,1
2026-09,p:groningen,informatica,unknown,75000,1
2026-09,p:groningen,informatica,unknown,87500,1
2026-09,p:groningen,technische-informatica,all,50000,1
2026-09,p:groningen,technische-informatica,all,75000,1
2026-09,p:groningen,technische-informatica,all,87500,1
2026-09,p:groningen,technische-informatica,unknown,50000,1
2026-09,p:groningen,technische-informatica,unknown,75000,1
2026-09,p:groningen,technische-informatica,unknown,87500,1
2026-09,p:limburg,all,all,102500,1
2026-09,p:limburg,all,all,47500,1
2026-09,p:limburg,all,all,50000,1
2026-09,p:limburg,all,all,52500,1
2026-09,p:limburg,all,all,60000,3
2026-09,p:limburg,all,all,77500,1
2026-09,p:limburg,all,all,82500,1
2026-09,p:limburg,all,all,85000,1
2026-09,p:limburg,all,senior,102500,1
2026-09,p:limburg,all,unknown,47500,1
2026-09,p:limburg,all,unknown,50000,1
2026-09,p:limburg,all,unknown,52500,1
2026-09,p:limburg,all,unknown,60000,3
2026-09,p:limburg,all,unknown,77500,1
2026-09,p:limburg,all,unknown,82500,1
2026-09,p:limburg,all,unknown,85000,1
2026-09,p:limburg,business-it-management,all,102500,1
2026-09,p:limburg,business-it-management,all,50000,1
2026-09,p:limburg,business-it-management,all,60000,1
2026-09,p:limburg,business-it-management,all,85000,1
2026-09,p:limburg,business-it-management,senior,102500,1
2026-09,p:limburg,business-it-management,unknown,50000,1
2026-09,p:limburg,business-it-management,unknown,60000,1
2026-09,p:limburg,business-it-management,unknown,85000,1
2026-09,p:limburg,informatica,all,47500,1
2026-09,p:limburg,informatica,all,50000,1
2026-09,p:limburg,informatica,all,60000,3
2026-09,p:limburg,informatica,all,77500,1
2026-09,p:limburg,informatica,all,82500,1
2026-09,p:limburg,informatica,unknown,47500,1
2026-09,p:limburg,informatica,unknown,50000,1
2026-09,p:limburg,informatica,unknown,60000,3
2026-09,p:limburg,informatica,unknown,77500,1
2026-09,p:limburg,informatica,unknown,82500,1
2026-09,p:limburg,technische-informatica,all,52500,1
2026-09,p:limburg,technische-informatica,all,60000,2
2026-09,p:limburg,technische-informatica,all,82500,1
2026-09,p:limburg,technische-informatica,unknown,52500,1
2026-09,p:limburg,technische-informatica,unknown,60000,2
2026-09,p:limburg,technische-informatica,unknown,82500,1
2026-09,p:noord-brabant,all,all,100000,1
2026-09,p:noord-brabant,all,all,12000,1
2026-09,p:noord-brabant,all,all,120000,1
2026-09,p:noord-brabant,all,all,142500,1
2026-09,p:noord-brabant,all,all,175000,1
2026-09,p:noord-brabant,all,all,207500,2
2026-09,p:noord-brabant,all,all,24000,1
2026-09,p:noord-brabant,all,all,30000,2
2026-09,p:noord-brabant,all,all,32500,1
2026-09,p:noord-brabant,all,all,35000,5
2026-09,p:noord-brabant,all,all,37500,4
2026-09,p:noord-brabant,all,all,42500,2
2026-09,p:noord-brabant,all,all,45000,1
2026-09,p:noord-brabant,all,all,47500,6
2026-09,p:noord-brabant,all,all,50000,1
2026-09,p:noord-brabant,all,all,55000,5
2026-09,p:noord-brabant,all,all,57500,2
2026-09,p:noord-brabant,all,all,60000,12
2026-09,p:noord-brabant,all,all,62500,3
2026-09,p:noord-brabant,all,all,65000,4
2026-09,p:noord-brabant,all,all,67500,2
2026-09,p:noord-brabant,all,all,70000,2
2026-09,p:noord-brabant,all,all,72500,1
2026-09,p:noord-brabant,all,all,75000,1
2026-09,p:noord-brabant,all,all,80000,1
2026-09,p:noord-brabant,all,all,82500,1
2026-09,p:noord-brabant,all,all,87500,1
2026-09,p:noord-brabant,all,junior,30000,1
2026-09,p:noord-brabant,all,junior,37500,1
2026-09,p:noord-brabant,all,senior,100000,1
2026-09,p:noord-brabant,all,senior,12000,1
2026-09,p:noord-brabant,all,senior,142500,1
2026-09,p:noord-brabant,all,senior,175000,1
2026-09,p:noord-brabant,all,senior,207500,2
2026-09,p:noord-brabant,all,senior,24000,1
2026-09,p:noord-brabant,all,senior,42500,1
2026-09,p:noord-brabant,all,senior,55000,1
2026-09,p:noord-brabant,all,senior,60000,2
2026-09,p:noord-brabant,all,senior,65000,1
2026-09,p:noord-brabant,all,senior,80000,1
2026-09,p:noord-brabant,all,senior,82500,1
2026-09,p:noord-brabant,all,unknown,120000,1
2026-09,p:noord-brabant,all,unknown,30000,1
2026-09,p:noord-brabant,all,unknown,32500,1
2026-09,p:noord-brabant,all,unknown,35000,5
2026-09,p:noord-brabant,all,unknown,37500,3
2026-09,p:noord-brabant,all,unknown,42500,1
2026-09,p:noord-brabant,all,unknown,45000,1
2026-09,p:noord-brabant,all,unknown,47500,6
2026-09,p:noord-brabant,all,unknown,50000,1
2026-09,p:noord-brabant,all,unknown,55000,4
2026-09,p:noord-brabant,all,unknown,57500,2
2026-09,p:noord-brabant,all,unknown,60000,10
2026-09,p:noord-brabant,all,unknown,62500,3
2026-09,p:noord-brabant,all,unknown,65000,3
2026-09,p:noord-brabant,all,unknown,67500,2
2026-09,p:noord-brabant,all,unknown,70000,2
2026-09,p:noord-brabant,all,unknown,72500,1
2026-09,p:noord-brabant,all,unknown,75000,1
2026-09,p:noord-brabant,all,unknown,87500,1
2026-09,p:noord-brabant,business-it-management,all,30000,1
2026-09,p:noord-brabant,business-it-management,all,37500,1
2026-09,p:noord-brabant,business-it-management,all,47500,2
2026-09,p:noord-brabant,business-it-management,all,60000,6
2026-09,p:noord-brabant,business-it-management,all,62500,2
2026-09,p:noord-brabant,business-it-management,all,65000,2
2026-09,p:noord-brabant,business-it-management,all,67500,1
2026-09,p:noord-brabant,business-it-management,all,70000,2
2026-09,p:noord-brabant,business-it-management,all,75000,1
2026-09,p:noord-brabant,business-it-management,junior,30000,1
2026-09,p:noord-brabant,business-it-management,junior,37500,1
2026-09,p:noord-brabant,business-it-management,unknown,47500,2
2026-09,p:noord-brabant,business-it-management,unknown,60000,6
2026-09,p:noord-brabant,business-it-management,unknown,62500,2
2026-09,p:noord-brabant,business-it-management,unknown,65000,2
2026-09,p:noord-brabant,business-it-management,unknown,67500,1
2026-09,p:noord-brabant,business-it-management,unknown,70000,2
2026-09,p:noord-brabant,business-it-management,unknown,75000,1
2026-09,p:noord-brabant,informatica,all,100000,1
2026-09,p:noord-brabant,informatica,all,12000,1
2026-09,p:noord-brabant,informatica,all,120000,1
2026-09,p:noord-brabant,informatica,all,142500,1
2026-09,p:noord-brabant,informatica,all,175000,1
2026-09,p:noord-brabant,informatica,all,207500,2
2026-09,p:noord-brabant,informatica,all,24000,1
2026-09,p:noord-brabant,informatica,all,30000,1
2026-09,p:noord-brabant,informatica,all,35000,2
2026-09,p:noord-brabant,informatica,all,42500,1
2026-09,p:noord-brabant,informatica,all,47500,5
2026-09,p:noord-brabant,informatica,all,50000,1
2026-09,p:noord-brabant,informatica,all,55000,3
2026-09,p:noord-brabant,informatica,all,57500,1
2026-09,p:noord-brabant,informatica,all,60000,9
2026-09,p:noord-brabant,informatica,all,62500,1
2026-09,p:noord-brabant,informatica,all,65000,3
2026-09,p:noord-brabant,informatica,all,67500,1
2026-09,p:noord-brabant,informatica,all,80000,1
2026-09,p:noord-brabant,informatica,all,82500,1
2026-09,p:noord-brabant,informatica,all,87500,1
2026-09,p:noord-brabant,informatica,senior,100000,1
2026-09,p:noord-brabant,informatica,senior,12000,1
2026-09,p:noord-brabant,informatica,senior,142500,1
2026-09,p:noord-brabant,informatica,senior,175000,1
2026-09,p:noord-brabant,informatica,senior,207500,2
2026-09,p:noord-brabant,informatica,senior,24000,1
2026-09,p:noord-brabant,informatica,senior,60000,2
2026-09,p:noord-brabant,informatica,senior,65000,1
2026-09,p:noord-brabant,informatica,senior,80000,1
2026-09,p:noord-brabant,informatica,senior,82500,1
2026-09,p:noord-brabant,informatica,unknown,120000,1
2026-09,p:noord-brabant,informatica,unknown,30000,1
2026-09,p:noord-brabant,informatica,unknown,35000,2
2026-09,p:noord-brabant,informatica,unknown,42500,1
2026-09,p:noord-brabant,informatica,unknown,47500,5
2026-09,p:noord-brabant,informatica,unknown,50000,1
2026-09,p:noord-brabant,informatica,unknown,55000,3
2026-09,p:noord-brabant,informatica,unknown,57500,1
2026-09,p:noord-brabant,informatica,unknown,60000,7
2026-09,p:noord-brabant,informatica,unknown,62500,1
2026-09,p:noord-brabant,informatica,unknown,65000,2
2026-09,p:noord-brabant,informatica,unknown,67500,1
2026-09,p:noord-brabant,informatica,unknown,87500,1
2026-09,p:noord-brabant,technische-informatica,all,100000,1
2026-09,p:noord-brabant,technische-informatica,all,142500,1
2026-09,p:noord-brabant,technische-informatica,all,207500,1
2026-09,p:noord-brabant,technische-informatica,all,24000,1
2026-09,p:noord-brabant,technische-informatica,all,35000,2
2026-09,p:noord-brabant,technische-informatica,all,45000,1
2026-09,p:noord-brabant,technische-informatica,all,55000,2
2026-09,p:noord-brabant,technische-informatica,all,57500,2
2026-09,p:noord-brabant,technische-informatica,all,60000,2
2026-09,p:noord-brabant,technische-informatica,all,62500,1
2026-09,p:noord-brabant,technische-informatica,all,67500,1
2026-09,p:noord-brabant,technische-informatica,all,72500,1
2026-09,p:noord-brabant,technische-informatica,all,87500,1
2026-09,p:noord-brabant,technische-informatica,senior,100000,1
2026-09,p:noord-brabant,technische-informatica,senior,142500,1
2026-09,p:noord-brabant,technische-informatica,senior,207500,1
2026-09,p:noord-brabant,technische-informatica,senior,24000,1
2026-09,p:noord-brabant,technische-informatica,senior,55000,1
2026-09,p:noord-brabant,technische-informatica,unknown,35000,2
2026-09,p:noord-brabant,technische-informatica,unknown,45000,1
